session_id,date,street,area,hours_parked,rate_per_hour,payment_method,vehicle_type,revenue,month,day_of_week,is_weekend,avg_temperature_c,snowfall_cm,weather_condition,snow_impact
3174,2025-03-22,Water Street,Downtown,2.0,1.75,Credit Card,Truck,3.5,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3175,2025-03-22,Elizabeth Avenue,University Area,1.5,1.25,Debit Card,SUV,1.88,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3176,2025-03-22,Duckworth Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3177,2025-03-23,Duckworth Street,Downtown,0.5,1.75,Credit Card,SUV,0.88,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3178,2025-03-23,Water Street,Downtown,1.5,1.75,Debit Card,Car,2.62,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3179,2025-03-23,Elizabeth Avenue,University Area,2.5,1.25,Mobile App,SUV,3.12,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3180,2025-03-23,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Truck,1.25,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3181,2025-03-23,Duckworth Street,Downtown,1.0,1.75,Mobile App,SUV,1.75,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3182,2025-03-23,Harbour Drive,Downtown,2.0,1.75,Debit Card,Car,3.5,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3183,2025-03-23,Harbour Drive,Downtown,2.0,1.75,Credit Card,Car,3.5,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3184,2025-03-23,Duckworth Street,Downtown,1.0,1.75,Credit Card,SUV,1.75,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3185,2025-03-23,Duckworth Street,Downtown,1.0,1.75,Coin,SUV,1.75,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3186,2025-03-23,Elizabeth Avenue,University Area,1.0,1.25,Debit Card,Car,1.25,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3187,2025-03-23,Harbour Drive,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3188,2025-03-23,Churchill Square,Churchill Square,2.0,1.0,Coin,Car,2.0,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3189,2025-03-23,Elizabeth Avenue,University Area,1.0,1.25,Coin,Truck,1.25,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3190,2025-03-23,Harbour Drive,Downtown,1.5,1.75,Credit Card,SUV,2.62,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3191,2025-03-23,Elizabeth Avenue,University Area,1.5,1.25,Credit Card,Car,1.88,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3192,2025-03-23,Prescott Street,Downtown,2.0,1.75,Credit Card,Car,3.5,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3193,2025-03-23,Duckworth Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3194,2025-03-23,Elizabeth Avenue,University Area,3.0,1.25,Mobile App,Car,3.75,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3195,2025-03-23,Harbour Drive,Downtown,1.0,1.75,Mobile App,SUV,1.75,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3196,2025-03-23,Churchill Square,Churchill Square,1.0,1.0,Debit Card,Car,1.0,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3197,2025-03-23,Harbour Drive,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3198,2025-03-23,Harbour Drive,Downtown,2.0,1.75,Credit Card,Car,3.5,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3199,2025-03-23,Water Street,Downtown,1.5,1.75,Credit Card,Car,2.62,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3200,2025-03-23,Elizabeth Avenue,University Area,0.5,1.25,Credit Card,Car,0.62,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3201,2025-03-23,Harbour Drive,Downtown,2.0,1.75,Credit Card,Car,3.5,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3202,2025-03-23,Harbour Drive,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-03,Sunday,1,-1,0,Clear/Cloudy,No Snow
3203,2025-03-24,Water Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3204,2025-03-24,Water Street,Downtown,0.5,1.75,Mobile App,Car,0.88,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3205,2025-03-24,Prescott Street,Downtown,1.0,1.75,Mobile App,Van,1.75,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3206,2025-03-24,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3207,2025-03-24,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3208,2025-03-24,Churchill Square,Churchill Square,1.0,1.0,Credit Card,Car,1.0,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3209,2025-03-24,Elizabeth Avenue,University Area,0.5,1.25,Coin,Car,0.62,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3210,2025-03-24,Duckworth Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3211,2025-03-24,Water Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3212,2025-03-24,Churchill Square,Churchill Square,2.5,1.0,Debit Card,Car,2.5,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3213,2025-03-24,Duckworth Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3214,2025-03-24,Duckworth Street,Downtown,3.0,1.75,Debit Card,Car,5.25,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3215,2025-03-24,Churchill Square,Churchill Square,2.5,1.0,Mobile App,SUV,2.5,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3216,2025-03-24,Duckworth Street,Downtown,3.0,1.75,Debit Card,Car,5.25,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3217,2025-03-24,Prescott Street,Downtown,1.0,1.75,Credit Card,SUV,1.75,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3218,2025-03-24,Churchill Square,Churchill Square,0.5,1.0,Mobile App,Car,0.5,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3219,2025-03-24,Elizabeth Avenue,University Area,2.0,1.25,Credit Card,Car,2.5,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3220,2025-03-24,Water Street,Downtown,1.0,1.75,Credit Card,SUV,1.75,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3221,2025-03-24,Elizabeth Avenue,University Area,1.0,1.25,Credit Card,Car,1.25,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3222,2025-03-24,Churchill Square,Churchill Square,0.5,1.0,Mobile App,SUV,0.5,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3223,2025-03-24,Prescott Street,Downtown,3.0,1.75,Mobile App,SUV,5.25,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3224,2025-03-24,Water Street,Downtown,3.0,1.75,Mobile App,Car,5.25,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3225,2025-03-24,Water Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3226,2025-03-24,Harbour Drive,Downtown,2.0,1.75,Mobile App,Truck,3.5,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3227,2025-03-24,Duckworth Street,Downtown,2.0,1.75,Mobile App,SUV,3.5,2025-03,Monday,0,3,0,Clear/Cloudy,No Snow
3228,2025-03-25,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Tuesday,0,8,0,Clear/Cloudy,No Snow
3229,2025-03-25,Duckworth Street,Downtown,2.5,1.75,Credit Card,Car,4.38,2025-03,Tuesday,0,8,0,Clear/Cloudy,No Snow
3230,2025-03-25,Water Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-03,Tuesday,0,8,0,Clear/Cloudy,No Snow
3231,2025-03-25,Water Street,Downtown,0.5,1.75,Credit Card,Truck,0.88,2025-03,Tuesday,0,8,0,Clear/Cloudy,No Snow
3232,2025-03-25,Harbour Drive,Downtown,2.5,1.75,Mobile App,Car,4.38,2025-03,Tuesday,0,8,0,Clear/Cloudy,No Snow
3233,2025-03-25,Churchill Square,Churchill Square,2.5,1.0,Mobile App,Car,2.5,2025-03,Tuesday,0,8,0,Clear/Cloudy,No Snow
3234,2025-03-25,Prescott Street,Downtown,0.5,1.75,Mobile App,SUV,0.88,2025-03,Tuesday,0,8,0,Clear/Cloudy,No Snow
3235,2025-03-25,Prescott Street,Downtown,2.5,1.75,Coin,SUV,4.38,2025-03,Tuesday,0,8,0,Clear/Cloudy,No Snow
3236,2025-03-25,Duckworth Street,Downtown,2.5,1.75,Debit Card,Car,4.38,2025-03,Tuesday,0,8,0,Clear/Cloudy,No Snow
3237,2025-03-25,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Car,1.25,2025-03,Tuesday,0,8,0,Clear/Cloudy,No Snow
3238,2025-03-25,Elizabeth Avenue,University Area,3.0,1.25,Debit Card,SUV,3.75,2025-03,Tuesday,0,8,0,Clear/Cloudy,No Snow
3239,2025-03-25,Duckworth Street,Downtown,3.0,1.75,Credit Card,Truck,5.25,2025-03,Tuesday,0,8,0,Clear/Cloudy,No Snow
3240,2025-03-25,Harbour Drive,Downtown,1.5,1.75,Mobile App,Truck,2.62,2025-03,Tuesday,0,8,0,Clear/Cloudy,No Snow
3241,2025-03-25,Harbour Drive,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Tuesday,0,8,0,Clear/Cloudy,No Snow
3242,2025-03-25,Water Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Tuesday,0,8,0,Clear/Cloudy,No Snow
3243,2025-03-25,Elizabeth Avenue,University Area,1.0,1.25,Credit Card,SUV,1.25,2025-03,Tuesday,0,8,0,Clear/Cloudy,No Snow
3244,2025-03-25,Churchill Square,Churchill Square,2.5,1.0,Credit Card,SUV,2.5,2025-03,Tuesday,0,8,0,Clear/Cloudy,No Snow
3245,2025-03-25,Elizabeth Avenue,University Area,1.5,1.25,Mobile App,SUV,1.88,2025-03,Tuesday,0,8,0,Clear/Cloudy,No Snow
3246,2025-03-25,Churchill Square,Churchill Square,1.5,1.0,Coin,Car,1.5,2025-03,Tuesday,0,8,0,Clear/Cloudy,No Snow
3247,2025-03-25,Duckworth Street,Downtown,2.0,1.75,Credit Card,Car,3.5,2025-03,Tuesday,0,8,0,Clear/Cloudy,No Snow
3248,2025-03-25,Churchill Square,Churchill Square,1.0,1.0,Credit Card,Van,1.0,2025-03,Tuesday,0,8,0,Clear/Cloudy,No Snow
3249,2025-03-25,Elizabeth Avenue,University Area,0.5,1.25,Credit Card,SUV,0.62,2025-03,Tuesday,0,8,0,Clear/Cloudy,No Snow
3250,2025-03-25,Elizabeth Avenue,University Area,3.0,1.25,Debit Card,Car,3.75,2025-03,Tuesday,0,8,0,Clear/Cloudy,No Snow
3251,2025-03-25,Water Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Tuesday,0,8,0,Clear/Cloudy,No Snow
3252,2025-03-26,Churchill Square,Churchill Square,0.5,1.0,Mobile App,Truck,0.5,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3253,2025-03-26,Water Street,Downtown,1.0,1.75,Mobile App,SUV,1.75,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3254,2025-03-26,Prescott Street,Downtown,2.0,1.75,Mobile App,SUV,3.5,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3255,2025-03-26,Elizabeth Avenue,University Area,1.5,1.25,Mobile App,Car,1.88,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3256,2025-03-26,Elizabeth Avenue,University Area,2.0,1.25,Credit Card,Car,2.5,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3257,2025-03-26,Duckworth Street,Downtown,1.0,1.75,Mobile App,SUV,1.75,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3258,2025-03-26,Harbour Drive,Downtown,1.5,1.75,Mobile App,SUV,2.62,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3259,2025-03-26,Prescott Street,Downtown,2.5,1.75,Credit Card,SUV,4.38,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3260,2025-03-26,Prescott Street,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3261,2025-03-26,Churchill Square,Churchill Square,0.5,1.0,Coin,SUV,0.5,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3262,2025-03-26,Water Street,Downtown,0.5,1.75,Credit Card,Car,0.88,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3263,2025-03-26,Churchill Square,Churchill Square,2.5,1.0,Coin,Car,2.5,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3264,2025-03-26,Duckworth Street,Downtown,2.5,1.75,Debit Card,Car,4.38,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3265,2025-03-26,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Car,1.0,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3266,2025-03-26,Prescott Street,Downtown,1.5,1.75,Mobile App,Van,2.62,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3267,2025-03-26,Harbour Drive,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3268,2025-03-26,Prescott Street,Downtown,1.0,1.75,Mobile App,SUV,1.75,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3269,2025-03-26,Churchill Square,Churchill Square,1.5,1.0,Credit Card,Truck,1.5,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3270,2025-03-26,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Car,1.25,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3271,2025-03-26,Churchill Square,Churchill Square,0.5,1.0,Debit Card,Car,0.5,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3272,2025-03-26,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Truck,2.5,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3273,2025-03-26,Prescott Street,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3274,2025-03-26,Harbour Drive,Downtown,2.0,1.75,Mobile App,SUV,3.5,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3275,2025-03-26,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Car,2.0,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3276,2025-03-26,Elizabeth Avenue,University Area,1.0,1.25,Coin,Car,1.25,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3277,2025-03-26,Water Street,Downtown,2.0,1.75,Credit Card,Car,3.5,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3278,2025-03-26,Harbour Drive,Downtown,1.5,1.75,Coin,Car,2.62,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3279,2025-03-26,Water Street,Downtown,1.0,1.75,Debit Card,Car,1.75,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3280,2025-03-26,Churchill Square,Churchill Square,3.0,1.0,Debit Card,Car,3.0,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3281,2025-03-26,Elizabeth Avenue,University Area,3.0,1.25,Mobile App,Car,3.75,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3282,2025-03-26,Harbour Drive,Downtown,2.0,1.75,Coin,Car,3.5,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3283,2025-03-26,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3284,2025-03-26,Harbour Drive,Downtown,2.0,1.75,Mobile App,SUV,3.5,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3285,2025-03-26,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Car,1.0,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3286,2025-03-26,Prescott Street,Downtown,3.0,1.75,Coin,SUV,5.25,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3287,2025-03-26,Prescott Street,Downtown,1.0,1.75,Debit Card,Car,1.75,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3288,2025-03-26,Duckworth Street,Downtown,1.0,1.75,Debit Card,Car,1.75,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3289,2025-03-26,Churchill Square,Churchill Square,3.0,1.0,Mobile App,Van,3.0,2025-03,Wednesday,0,-3,0,Clear/Cloudy,No Snow
3290,2025-03-27,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Truck,1.0,2025-03,Thursday,0,3,0,Clear/Cloudy,No Snow
3291,2025-03-27,Harbour Drive,Downtown,1.0,1.75,Mobile App,Van,1.75,2025-03,Thursday,0,3,0,Clear/Cloudy,No Snow
3292,2025-03-27,Churchill Square,Churchill Square,2.0,1.0,Debit Card,Car,2.0,2025-03,Thursday,0,3,0,Clear/Cloudy,No Snow
3293,2025-03-27,Prescott Street,Downtown,2.5,1.75,Mobile App,Car,4.38,2025-03,Thursday,0,3,0,Clear/Cloudy,No Snow
3294,2025-03-27,Duckworth Street,Downtown,1.5,1.75,Debit Card,Car,2.62,2025-03,Thursday,0,3,0,Clear/Cloudy,No Snow
3295,2025-03-27,Prescott Street,Downtown,1.0,1.75,Coin,Van,1.75,2025-03,Thursday,0,3,0,Clear/Cloudy,No Snow
3296,2025-03-27,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Thursday,0,3,0,Clear/Cloudy,No Snow
3297,2025-03-27,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Car,2.0,2025-03,Thursday,0,3,0,Clear/Cloudy,No Snow
3298,2025-03-27,Water Street,Downtown,1.5,1.75,Mobile App,SUV,2.62,2025-03,Thursday,0,3,0,Clear/Cloudy,No Snow
3299,2025-03-27,Water Street,Downtown,2.5,1.75,Mobile App,SUV,4.38,2025-03,Thursday,0,3,0,Clear/Cloudy,No Snow
3300,2025-03-27,Water Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Thursday,0,3,0,Clear/Cloudy,No Snow
3301,2025-03-27,Elizabeth Avenue,University Area,2.5,1.25,Credit Card,Truck,3.12,2025-03,Thursday,0,3,0,Clear/Cloudy,No Snow
3302,2025-03-27,Prescott Street,Downtown,2.0,1.75,Debit Card,SUV,3.5,2025-03,Thursday,0,3,0,Clear/Cloudy,No Snow
3303,2025-03-27,Prescott Street,Downtown,1.5,1.75,Debit Card,Car,2.62,2025-03,Thursday,0,3,0,Clear/Cloudy,No Snow
3304,2025-03-27,Prescott Street,Downtown,0.5,1.75,Coin,Van,0.88,2025-03,Thursday,0,3,0,Clear/Cloudy,No Snow
3305,2025-03-27,Harbour Drive,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Thursday,0,3,0,Clear/Cloudy,No Snow
3306,2025-03-27,Prescott Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-03,Thursday,0,3,0,Clear/Cloudy,No Snow
3307,2025-03-27,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Van,2.0,2025-03,Thursday,0,3,0,Clear/Cloudy,No Snow
3308,2025-03-27,Water Street,Downtown,2.5,1.75,Credit Card,SUV,4.38,2025-03,Thursday,0,3,0,Clear/Cloudy,No Snow
3309,2025-03-27,Duckworth Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-03,Thursday,0,3,0,Clear/Cloudy,No Snow
3310,2025-03-27,Prescott Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-03,Thursday,0,3,0,Clear/Cloudy,No Snow
3311,2025-03-28,Elizabeth Avenue,University Area,2.5,1.25,Mobile App,SUV,3.12,2025-03,Friday,0,-2,0,Clear/Cloudy,No Snow
3312,2025-03-28,Duckworth Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Friday,0,-2,0,Clear/Cloudy,No Snow
3313,2025-03-28,Duckworth Street,Downtown,2.0,1.75,Debit Card,Car,3.5,2025-03,Friday,0,-2,0,Clear/Cloudy,No Snow
3314,2025-03-28,Water Street,Downtown,2.0,1.75,Mobile App,SUV,3.5,2025-03,Friday,0,-2,0,Clear/Cloudy,No Snow
3315,2025-03-28,Water Street,Downtown,1.5,1.75,Credit Card,Truck,2.62,2025-03,Friday,0,-2,0,Clear/Cloudy,No Snow
3316,2025-03-28,Harbour Drive,Downtown,2.0,1.75,Credit Card,SUV,3.5,2025-03,Friday,0,-2,0,Clear/Cloudy,No Snow
3317,2025-03-28,Churchill Square,Churchill Square,1.5,1.0,Credit Card,Car,1.5,2025-03,Friday,0,-2,0,Clear/Cloudy,No Snow
3318,2025-03-28,Elizabeth Avenue,University Area,1.5,1.25,Mobile App,Car,1.88,2025-03,Friday,0,-2,0,Clear/Cloudy,No Snow
3319,2025-03-28,Duckworth Street,Downtown,2.5,1.75,Mobile App,Car,4.38,2025-03,Friday,0,-2,0,Clear/Cloudy,No Snow
3320,2025-03-28,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,SUV,2.5,2025-03,Friday,0,-2,0,Clear/Cloudy,No Snow
3321,2025-03-28,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Friday,0,-2,0,Clear/Cloudy,No Snow
3322,2025-03-28,Duckworth Street,Downtown,0.5,1.75,Mobile App,Van,0.88,2025-03,Friday,0,-2,0,Clear/Cloudy,No Snow
3323,2025-03-28,Prescott Street,Downtown,2.0,1.75,Credit Card,SUV,3.5,2025-03,Friday,0,-2,0,Clear/Cloudy,No Snow
3324,2025-03-28,Churchill Square,Churchill Square,3.0,1.0,Mobile App,Car,3.0,2025-03,Friday,0,-2,0,Clear/Cloudy,No Snow
3325,2025-03-28,Harbour Drive,Downtown,2.0,1.75,Debit Card,SUV,3.5,2025-03,Friday,0,-2,0,Clear/Cloudy,No Snow
3326,2025-03-28,Water Street,Downtown,2.5,1.75,Mobile App,SUV,4.38,2025-03,Friday,0,-2,0,Clear/Cloudy,No Snow
3327,2025-03-28,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Friday,0,-2,0,Clear/Cloudy,No Snow
3328,2025-03-28,Elizabeth Avenue,University Area,2.0,1.25,Credit Card,Van,2.5,2025-03,Friday,0,-2,0,Clear/Cloudy,No Snow
3329,2025-03-28,Harbour Drive,Downtown,2.0,1.75,Credit Card,Truck,3.5,2025-03,Friday,0,-2,0,Clear/Cloudy,No Snow
3330,2025-03-29,Churchill Square,Churchill Square,1.5,1.0,Credit Card,Car,1.5,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3331,2025-03-29,Churchill Square,Churchill Square,3.0,1.0,Credit Card,Car,3.0,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3332,2025-03-29,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Car,1.0,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3333,2025-03-29,Elizabeth Avenue,University Area,0.5,1.25,Mobile App,Car,0.62,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3334,2025-03-29,Prescott Street,Downtown,1.0,1.75,Mobile App,Truck,1.75,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3335,2025-03-29,Harbour Drive,Downtown,3.0,1.75,Mobile App,Truck,5.25,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3336,2025-03-29,Harbour Drive,Downtown,1.5,1.75,Credit Card,SUV,2.62,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3337,2025-03-29,Duckworth Street,Downtown,2.0,1.75,Coin,Car,3.5,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3338,2025-03-29,Prescott Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3339,2025-03-29,Duckworth Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3340,2025-03-29,Prescott Street,Downtown,3.0,1.75,Coin,Truck,5.25,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3341,2025-03-29,Water Street,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3342,2025-03-29,Elizabeth Avenue,University Area,1.0,1.25,Credit Card,SUV,1.25,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3343,2025-03-29,Duckworth Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3344,2025-03-29,Duckworth Street,Downtown,0.5,1.75,Mobile App,Car,0.88,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3345,2025-03-29,Prescott Street,Downtown,1.5,1.75,Credit Card,Car,2.62,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3346,2025-03-29,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Car,1.25,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3347,2025-03-29,Churchill Square,Churchill Square,2.5,1.0,Debit Card,SUV,2.5,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3348,2025-03-29,Harbour Drive,Downtown,2.0,1.75,Debit Card,Car,3.5,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3349,2025-03-29,Duckworth Street,Downtown,2.5,1.75,Debit Card,Truck,4.38,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3350,2025-03-29,Water Street,Downtown,0.5,1.75,Mobile App,Truck,0.88,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3351,2025-03-29,Prescott Street,Downtown,1.0,1.75,Debit Card,Car,1.75,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3352,2025-03-29,Water Street,Downtown,3.0,1.75,Debit Card,SUV,5.25,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3353,2025-03-29,Water Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3354,2025-03-29,Churchill Square,Churchill Square,1.0,1.0,Debit Card,Car,1.0,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3355,2025-03-29,Prescott Street,Downtown,1.5,1.75,Coin,Car,2.62,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3356,2025-03-29,Water Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
3357,2025-03-29,Harbour Drive,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-03,Saturday,1,6,0,Clear/Cloudy,No Snow
